Is Duplicate Row?-2,State Full Name,Is Duplicate Row?,VIN (1-10),County,City,Postal Code,Model Year,Vehicle Age,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Longitude,Latitude,Electric Utility,2020 Census Tract
Unique,Washington,Unique,5YJSA1DN7C,King,Renton,98059,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,11,216533782,-122.15771,47.50549,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025602
Unique,Washington,Unique,5YJSA1CP6D,King,Seattle,98144,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,37,137988476,-122.30866,47.57874,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008900
Unique,Washington,Unique,5YJSA1DNXD,Benton,Richland,99352,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,8,166240966,-119.27372,46.27391,BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010811
Unique,Washington,Unique,YV4BR0PL1J,Chelan,Leavenworth,98826,2018,8,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,12,182500475,-120.65754,47.5982,PUD NO 1 OF CHELAN COUNTY,53007960501
Unique,Washington,Unique,WBAJB1C50J,Skagit,Mount Vernon,98273,2018,8,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,39,139603817,-122.33891,48.41644,PUGET SOUND ENERGY INC,53057952304
Unique,Washington,Unique,WBAJB1C51J,King,Tukwila,98168,2018,8,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,11,215122918,-122.3317,47.50314,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027200
Unique,Washington,Unique,5YJSA1DN3D,Chelan,Peshastin,98847,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,12,187291632,-120.60364,47.56805,PUD NO 1 OF CHELAN COUNTY,53007960502
Unique,Washington,Unique,WBA8E1C50G,King,Renton,98058,2016,10,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,43700,11,3543837,-122.08747,47.4466,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031908
Unique,Washington,Unique,LYVBR0DM8K,King,Bellevue,98008,2019,7,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,48,296470338,-122.11867,47.63131,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023403
Unique,Washington,Unique,KNDJP3AE9J,King,Seattle,98109,2018,8,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,36,349736250,-122.346385,47.630685,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006000
Unique,Washington,Unique,5YJSA1DG5D,Kitsap,Bainbridge Island,98110,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,23,207410899,-122.521,47.62728,PUGET SOUND ENERGY INC,53035091001
Unique,Washington,Unique,YV4BR0PL6J,King,Seattle,98119,2018,8,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,36,112645242,-122.3684,47.64586,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006900
Unique,Washington,Unique,5YJSA1DP8D,Snohomish,Stanwood,98292,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,10,111162012,-122.37265,48.24159,PUGET SOUND ENERGY INC,53061053202
Unique,Washington,Unique,5YJSA1CGXD,Clark,Vancouver,98682,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,18,208707887,-122.55149,45.69345,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040603
Unique,Washington,Unique,WP0AH2A74J,Clark,Vancouver,98662,2018,8,Porsche,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,184400,17,145752232,-122.57722,45.64251,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040709
Unique,Washington,Unique,WMZYU7C45J,Snohomish,Mill Creek,98012,2018,8,Mini,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36800,44,175652949,-122.21061,47.83448,PUGET SOUND ENERGY INC,53061052004
Unique,Washington,Unique,YV4BR0PL9J,King,Bellevue,98004,2018,8,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,48,176456948,-122.1872,47.61001,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001
Unique,Washington,Unique,YH4K10BA4C,King,Black Diamond,98010,2012,14,Fisker,KARMA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,102000,5,109608642,-122.00143,47.30893,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031605
Unique,Washington,Unique,WBAJA9C5XK,Clark,Camas,98607,2019,7,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,53400,18,208329719,-122.40199,45.58694,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040609
Unique,Washington,Unique,2C4RC1H70K,Snohomish,Edmonds,98020,2019,7,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,32,211631591,-122.37689,47.81116,PUGET SOUND ENERGY INC,53061050700
Unique,Washington,Unique,WBA8E1C30H,Pierce,Lakewood,98498,2017,9,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,28,309335967,-122.54795,47.17997,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053072107
Unique,Washington,Unique,WBAJB1C50K,Franklin,Pasco,99301,2019,7,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,15,55700,9,282350148,-119.09467,46.23542,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF FRANKLIN COUNTY,53021020503
Unique,Washington,Unique,5YJSA1CG6D,Clark,Camas,98607,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,18,136688604,-122.40199,45.58694,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041400
Unique,Washington,Unique,5YJSA1CP9C,Snohomish,Snohomish,98290,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,44,183536825,-122.09305,47.91265,PUGET SOUND ENERGY INC,53061052401
Unique,Washington,Unique,WBAJA9C59K,King,Seattle,98106,2019,7,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,53400,34,207003002,-122.35186,47.54286,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010701
Unique,Washington,Unique,5YJSA1DN2C,King,Bellevue,98007,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,48,115928375,-122.12053,47.61334,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022805
Unique,Washington,Unique,YV4BR0DL1J,Jefferson,Port Townsend,98368,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,24,187422714,-122.77263,48.1212,BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950501
Unique,Washington,Unique,KNDJX3AE4H,King,Auburn,98092,2017,9,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,31,347637244,-122.17663,47.32326,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031204
Unique,Washington,Unique,WBA8E1C39H,Pierce,Gig Harbor,98329,2017,9,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,26,280269230,-122.72457,47.38165,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072601
Unique,Washington,Unique,WBA8E1C33H,Clark,Ridgefield,98642,2017,9,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,18,103306318,-122.74595,45.81539,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040303
Unique,Washington,Unique,JF2GTDNC9K,King,Seattle,98199,2019,7,Subaru,CROSSTREK,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,34995,36,157802816,-122.40092,47.65908,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005801
Unique,Washington,Unique,5YJSA1CP4D,King,Seattle,98115,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,46,100569976,-122.31765,47.70013,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002200
Unique,Washington,Unique,2C4RC1H78K,Pierce,Lakewood,98499,2019,7,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,29,280282418,-122.51495,47.16195,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071807
Unique,Washington,Unique,WBA8E1C53G,Kitsap,Bainbridge Island,98110,2016,10,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,43700,23,249324974,-122.521,47.62728,PUGET SOUND ENERGY INC,53035090901
Unique,Washington,Unique,YV4BR0DK6J,King,Kirkland,98033,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,48,221584520,-122.2066,47.67887,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022502
Unique,Washington,Unique,WBAJA9C58K,King,Kirkland,98034,2019,7,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,53400,45,132417526,-122.22901,47.72201,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022205
Unique,Washington,Unique,5YJSA1S16E,King,Mercer Island,98040,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41,262155582,-122.21238,47.57816,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024400
Unique,Washington,Unique,YV4BR0PK1J,King,Normandy Park,98166,2018,8,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,33,246215350,-122.34118,47.46665,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028600
Unique,Washington,Unique,LYVBR0DMXK,Chelan,Leavenworth,98826,2019,7,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,12,474543625,-120.65754,47.5982,PUD NO 1 OF CHELAN COUNTY,53007960501
Unique,Washington,Unique,LYVBR0DK3J,Snohomish,Lake Stevens,98258,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,39,202014977,-122.06402,48.01497,PUGET SOUND ENERGY INC,53061053603
Unique,Washington,Unique,5YJSA1DN8C,King,Sammamish,98074,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,45,106525961,-122.02054,47.60326,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032225
Unique,Washington,Unique,5YJSA1CN8D,Snohomish,Mukilteo,98275,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,21,158250690,-122.29196,47.89908,PUGET SOUND ENERGY INC,53061042001
Unique,Washington,Unique,YH4K12AA9C,Clark,Vancouver,98683,2012,14,Fisker,KARMA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,102000,18,197643344,-122.49212,45.60365,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041325
Unique,Washington,Unique,LYVBR0DK9K,King,Mercer Island,98040,2019,7,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,41,473736532,-122.21238,47.57816,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024302
Unique,Washington,Unique,5YJSA1H29E,King,Sammamish,98075,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41,9591921,-122.03539,47.61344,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032216
Unique,Washington,Unique,YV4BR0PM8J,King,Seattle,98112,2018,8,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,43,213142821,-122.30716,47.62687,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300
Unique,Washington,Unique,5YJSA1DP0D,King,Tukwila,98178,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,11,103367323,-122.23825,47.49461,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026300
Unique,Washington,Unique,5YJSA1DP7C,King,Seattle,98121,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,36,8129439,-122.34468,47.61578,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008003
Unique,Washington,Unique,YV4BR0DL7J,King,Kirkland,98033,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,45,348397976,-122.2066,47.67887,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022401
Unique,Washington,Unique,5YJRE1A30A,Snohomish,Edmonds,98026,2010,16,Tesla,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,245,110950,21,173150673,-122.31768,47.87166,PUGET SOUND ENERGY INC,53061042005
Unique,Washington,Unique,WBAJA9C51J,King,Bellevue,98005,2018,8,Bmw,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,52650,41,156613362,-122.1621,47.64441,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023603
Unique,Washington,Unique,LYVBR0DL4J,Pierce,Gig Harbor,98332,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,26,280012099,-122.60302,47.36223,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072507
Unique,Washington,Unique,2C4RC1L72K,King,Redmond,98052,2019,7,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,45,347620948,-122.13158,47.67858,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323
Unique,Washington,Unique,YH4K14AA0C,Kitsap,Bainbridge Island,98110,2012,14,Fisker,KARMA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,102000,23,196625971,-122.521,47.62728,PUGET SOUND ENERGY INC,53035091002
Unique,Washington,Unique,KNDJX3AEXH,King,Auburn,98001,2017,9,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,47,282890303,-122.23035,47.3074,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029806
Unique,Washington,Unique,2C4RC1N76K,Benton,Richland,99352,2019,7,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,8,100665162,-119.27372,46.27391,BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010810
Unique,Washington,Unique,KNDJP3AE3H,King,Seattle,98125,2017,9,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,46,107389551,-122.3026,47.72656,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001100
Unique,Washington,Unique,WMZYU7C59K,King,Seattle,98115,2019,7,Mini,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,46,142120534,-122.31765,47.70013,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003800
Unique,Washington,Unique,KNDJX3AE3G,Pierce,Fife,98424,2016,10,Kia,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,25,254686799,-122.35686,47.23679,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940002
Unique,Washington,Unique,5YJSA1DN5C,Snohomish,Lynnwood,98037,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,32,136165669,-122.27734,47.83785,PUGET SOUND ENERGY INC,53061051602
Unique,Washington,Unique,WBA8E1C57G,Thurston,Olympia,98506,2016,10,Bmw,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,43700,22,134509434,-122.87741,47.05997,PUGET SOUND ENERGY INC,53067012211
Unique,Washington,Unique,5YJRE1A16B,Island,Camano Island,98282,2011,15,Tesla,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,245,109000,10,124819334,-122.40049,48.23986,BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971700
Unique,Washington,Unique,WP1AE2AY2L,King,Seattle,98115,2020,6,Porsche,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,81100,46,142102880,-122.31765,47.70013,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002700
Unique,Washington,Unique,KNDJX3AEXG,King,Seattle,98107,2016,10,Kia,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,43,282814815,-122.38591,47.67597,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004800
Unique,Washington,Unique,5YJSA1S17E,King,Redmond,98053,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45,5237522,-122.03287,47.68555,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032332
Unique,Washington,Unique,WP1AE2AY8L,Thurston,Olympia,98501,2020,6,Porsche,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,81100,22,120607126,-122.89166,47.03956,PUGET SOUND ENERGY INC,53067010400
Unique,Washington,Unique,5YJSA1H27E,King,Redmond,98052,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,48,265797500,-122.13158,47.67858,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032325
Unique,Washington,Unique,KNDJX3AE0J,San Juan,Eastsound,98245,2018,8,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,40,259551015,-122.91109,48.69389,BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960103
Unique,Washington,Unique,KNDJP3AE6H,Mason,Shelton,98584,2017,9,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,35,349040863,-123.10565,47.21248,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045961102
Unique,Washington,Unique,YV4BR0DM5J,King,Seattle,98126,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,34,156550425,-121.97745,47.53433,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009900
Unique,Washington,Unique,KNDJX3AE5H,King,Renton,98059,2017,9,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,11,143374948,-122.15771,47.50549,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025103
Unique,Washington,Unique,5YJSA1DG1D,King,Bellevue,98004,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41,182153303,-122.1872,47.61001,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023801
Unique,Washington,Unique,5YJSA1S11E,King,Woodinville,98072,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45,177534269,-122.15545,47.75448,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321
Unique,Washington,Unique,5YJRE11B48,King,Seattle,98134,2008,18,Tesla,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,98950,11,143609049,-122.32738,47.58616,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009300
Unique,Washington,Unique,WMZYU7C47J,King,Kirkland,98033,2018,8,Mini,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36800,48,254435079,-122.2066,47.67887,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022702
Unique,Washington,Unique,5YJSA1H28E,King,Seattle,98122,2014,12,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,37,153962868,-122.31009,47.60803,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800
Unique,Washington,Unique,2C4RC1L75K,Snohomish,Snohomish,98290,2019,7,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,39,477248348,-122.09305,47.91265,PUGET SOUND ENERGY INC,53061052105
Unique,Washington,Unique,WMZYU7C5XK,King,Seattle,98144,2019,7,Mini,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,37,115332003,-122.30866,47.57874,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008900
Unique,Washington,Unique,2C4RC1N78K,Benton,West Richland,99353,2019,7,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,8,120425532,-119.33788,46.2969,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010705
Unique,Washington,Unique,5YJSA1DN9C,King,Seattle,98103,2012,14,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,46,203499334,-122.35436,47.67596,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002700
Unique,Washington,Unique,5YJSA1DP1D,King,Woodinville,98072,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45,170380731,-122.15545,47.75448,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032319
Unique,Washington,Unique,YV4BR0DL0J,San Juan,Eastsound,98245,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,40,241036617,-122.91109,48.69389,BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960101
Unique,Washington,Unique,YV4BR0PK3J,Kitsap,Bainbridge Island,98110,2018,8,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,23,349641498,-122.521,47.62728,,53035090902
Unique,Washington,Unique,2C4RC1N72K,Clark,Vancouver,98686,2019,7,Chrysler,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,17,103485238,-122.62731,45.71668,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040812
Unique,Washington,Unique,5YJSA1AC2D,King,Seattle,98117,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,36,144945552,-122.38418,47.70044,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001702
Unique,Washington,Unique,JF2GTDNC6K,Clark,Vancouver,98662,2019,7,Subaru,CROSSTREK,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,34995,49,193406608,-122.57722,45.64251,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041107
Unique,Washington,Unique,5YJRE1A10A,King,Seattle,98102,2010,16,Tesla,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,245,110950,43,112555467,-122.32427,47.63433,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006500
Unique,Washington,Unique,YV4BR0PL0J,Snohomish,Snohomish,98296,2018,8,Volvo,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,1,183206208,-122.1389,47.87115,PUGET SOUND ENERGY INC,53061052113
Unique,Washington,Unique,5YJSA1CP5D,King,Kent,98031,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,47,195391710,-122.17743,47.41185,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029403
Unique,Washington,Unique,JF2GTDNCXK,King,Seattle,98126,2019,7,Subaru,CROSSTREK,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,34995,34,476741401,-121.97745,47.53433,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011500
Unique,Washington,Unique,5YJSA1CN7D,Pierce,Fox Island,98333,2013,13,Tesla,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,26,177088733,-122.65107,47.27375,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072410
Unique,Washington,Unique,LYVBR0DL9J,King,Kirkland,98033,2018,8,Volvo,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,48,348892981,-122.2066,47.67887,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022606
Unique,Washington,Unique,KNDJX3AE9J,King,Kenmore,98028,2018,8,Kia,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,46,283553000,-122.24369,47.75892,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021600
Unique,Washington,Unique,WMZYU7C41J,Kitsap,Poulsbo,98370,2018,8,Mini,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36800,23,110855916,-122.64681,47.73689,PUGET SOUND ENERGY INC,53035091100
